timestamp_us,sensor_1,sensor_2
1212723874,0,1
1212724074,0,1
1212724274,0,1
1212724474,0,1
1212724674,0,1
1212724874,0,1
1212725074,1,1
1212725274,1,1
1212725474,1,1
1212725674,1,1
1212725874,1,1
1212726074,0,1
1212726274,0,1
1212726474,0,1
1212726674,0,1
1212726874,0,1
1212727074,0,1
1212727274,0,1
1212727474,0,1
1212727674,0,1
1212727874,0,1
1212728074,0,1
1212728274,0,1
1212728474,0,1
1212728674,0,1
1212728874,0,1
1212729074,0,1
1212729274,0,1
1212729474,0,1
1212729674,0,1
1212729874,0,1
1212730074,0,1
1212730274,0,1
1212730474,0,1
1212730674,0,1
1212730874,0,1
1212731074,0,1
1212731274,0,1
1212731474,0,1
1212731674,0,1
1212731874,0,1
1212732074,0,1
1212732274,0,1
1212732474,0,1
1212732674,0,1
1212732874,0,1
1212733074,0,1
1212733274,0,1
1212733474,0,1
1212733674,0,1
1212733874,0,1
1212734074,0,1
1212734274,0,1
1212734474,0,1
1212734674,0,1
1212734874,0,1
1212735074,0,1
1212735274,0,1
1212735474,0,1
1212735674,0,1
1212735874,0,1
1212736074,0,1
1212736274,0,1
1212736474,0,1
1212736674,0,1
1212736874,0,1
1212737074,0,1
1212737274,0,1
1212737474,0,1
1212737674,0,1
1212737874,0,1
1212738074,0,1
1212738274,0,1
1212738474,0,1
1212738674,0,1
1212738874,1,1
1212739074,1,1
1212739274,1,1
1212739474,1,1
1212739674,1,1
1212739874,1,1
1212740074,1,1
1212740274,0,1
1212740474,0,1
1212740674,0,1
1212740874,0,1
1212741074,0,1
1212741274,0,1
1212741474,0,1
1212741674,0,1
1212741874,0,1
1212742074,1,1
1212742274,1,1
1212742474,1,1
1212742674,1,1
1212742874,1,1
1212743074,1,1
1212743274,1,1
1212743474,0,1
1212743674,0,1
1212743874,0,1
1212744074,0,1
1212744274,0,1
1212744474,0,1
1212744674,0,1
1212744874,0,1
1212745074,0,1
1212745274,0,1
1212745474,0,1
1212745674,0,1
1212745874,0,1
1212746074,0,1
1212746274,0,1
1212746474,0,1
1212746674,0,1
1212746874,0,1
1212747074,0,1
1212747274,0,1
1212747474,0,1
1212747674,0,1
1212747874,0,1
1212748074,0,1
1212748274,0,1
1212748474,0,1
1212748674,0,1
1212748874,0,1
1212749074,0,1
1212749274,0,1
1212749474,0,1
1212749674,0,1
1212749874,0,1
1212750074,0,1
1212750274,0,1
1212750474,0,1
1212750674,0,1
1212750874,0,1
1212751074,0,1
1212751274,0,1
1212751474,0,1
1212751674,0,1
1212751874,0,1
1212752074,0,1
1212752274,0,1
1212752474,0,1
1212752674,0,1
1212752874,0,1
1212753074,0,1
1212753274,0,1
1212753474,0,1
1212753674,0,1
1212753874,0,1
1212754074,0,1
1212754274,0,1
1212754474,0,1
1212754674,0,1
1212754874,0,1
1212755074,0,1
1212755274,0,1
1212755474,0,1
1212755674,0,0
1212755874,0,0
1212756074,1,0
1212756274,1,0
1212756474,1,0
1212756674,1,0
1212756874,1,0
1212757074,1,0
1212757274,0,0
1212757474,0,0
1212757674,0,0
1212757874,0,0
1212758074,0,0
1212758274,0,0
1212758474,0,0
1212758674,0,0
1212758874,0,0
1212759074,0,0
1212759274,1,0
1212759474,1,0
1212759674,1,0
1212759874,1,0
1212760074,1,0
1212760274,0,0
1212760474,0,0
1212760674,0,0
1212760874,0,0
